name,description,address,regularPrice,discountPrice,bathrooms,bedrooms,furnished,parking,type,offer,userRef
() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",696 Nova Court,30842,19357,12,11,true,true,true,false,"__ﾛ(,_,*)"
"""''''""'""",-1/2,19 Kipling Center,76993,16961,20,2,true,false,false,true,1E+02
1/2,␣,2 Nobel Parkway,6815,17514,16,11,false,true,false,false,-1E+02
test⁠test‫,<script>alert('hi')</script>,1 Beilfuss Street,973,62057,14,4,false,false,false,true,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿
test⁠test‫,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },48925 Prairie Rose Point,21075,87455,5,20,false,true,true,true,部落格
　,-1E+02,20 Bluejay Court,37975,48412,16,2,true,false,true,false,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ 
0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,-1E2,36029 Moland Court,76594,77766,3,3,false,true,false,true,NULL
␣,<script>alert('hi')</script>,075 Banding Park,67777,7319,12,11,false,false,true,true,␣
1'; DROP TABLE users--,社會科學院語學研究所,808 Pearson Terrace,38305,41911,8,7,true,false,true,false,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 
"""'""'""''''""",1.00,25 Merchant Park,14298,56621,16,18,true,true,false,true,00˙Ɩ$-
⁰⁴⁵,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",7564 Trailsway Avenue,36315,94967,2,19,false,true,false,false,../../../../../../../../../../../etc/hosts
1'; DROP TABLE users--,1E02,6 Onsgard Park,67179,97991,6,10,false,false,true,true,/dev/null; touch /tmp/blns.fail ; echo
Œ„´‰ˇÁ¨ˆØ∏”’,null,466 Farmco Place,32063,15671,5,0,false,true,true,true,"""''''""'"""
999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,"""''''""'""",584 Quincy Street,58419,56278,12,12,false,false,true,true,0.00
␣,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,65598 Shasta Road,80536,57736,10,16,true,true,false,true,null
!@#$%^&*(),$1.00,2557 Stephen Alley,65518,27456,5,17,false,false,false,true,''
1/0,'',75036 Summit Circle,91345,55646,7,5,false,true,false,true,-1E+02
(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,test⁠test‫,740 Prairieview Point,76145,68765,15,16,false,false,true,false,$1.00
"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",␡,9 Boyd Terrace,36595,67235,5,6,false,false,true,false,1/0
null,Œ„´‰ˇÁ¨ˆØ∏”’,98 Twin Pines Center,14062,96734,4,13,true,true,false,true,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; }
,null,21 Forest Dale Place,11681,50034,7,19,true,false,false,false,'
../../../../../../../../../../../etc/hosts,"""''''""'""",05 Veith Park,12208,73674,2,11,false,true,false,true,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥
˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,',76 Grasskamp Pass,24712,96550,7,16,false,true,true,false,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿
ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,57178 Prairieview Junction,89614,52499,16,13,false,true,true,false,1
部落格,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,43 Namekagon Crossing,10619,98107,9,10,false,false,true,true,和製漢語
$1.00,␢,30 Schiller Terrace,55746,30885,7,13,true,true,false,false,<img src=x onerror=alert('hi') />
-1E2,사회과학원 어학연구소,0 Manley Way,64037,54801,6,2,false,true,false,true,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ"
ÅÍÎÏ˝ÓÔÒÚÆ☃,0/0,75271 Garrison Lane,35563,26118,11,7,false,true,false,false,¸˛Ç◊ı˜Â¯˘¿
¸˛Ç◊ı˜Â¯˘¿,(｡◕ ∀ ◕｡),04 Harbort Place,7523,95269,0,5,true,true,false,true,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999
(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,😍,890 Independence Place,50798,8976,6,14,true,false,false,true,''
﻿,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,2 Hovde Circle,77597,21415,4,13,false,false,false,false,"__ﾛ(,_,*)"
../../../../../../../../../../../etc/passwd%00,‫test‫,6252 West Pass,25474,63480,11,20,false,false,true,false,""""""
1/2,¸˛Ç◊ı˜Â¯˘¿,9 Lakewood Junction,95364,24469,19,14,false,true,false,true,¸˛Ç◊ı˜Â¯˘¿
`⁄€‹›ﬁﬂ‡°·‚—±,"""",8849 Weeping Birch Center,19278,18440,2,9,true,true,true,false,nil
null,1E+02,2106 Grayhawk Center,82417,98543,16,18,true,true,true,true,⁦test⁧
() { 0; }; touch /tmp/blns.shellshock1.fail;,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,1725 Killdeer Court,16092,1739,12,5,true,false,true,true,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; }
"""""",`⁄€‹›ﬁﬂ‡°·‚—±,342 Shopko Alley,34860,75522,9,0,false,false,false,false,-1/2
␣,"""''''""'""",16 Washington Hill,60699,43002,7,17,true,false,false,true,　
¸˛Ç◊ı˜Â¯˘¿,사회과학원 어학연구소,156 Crowley Crossing,42820,19951,13,4,false,false,true,true,''
1E02,1/2,72 Hudson Crossing,70623,79879,15,6,false,false,false,false,<svg><script>0<1>alert('XSS')</script>
$1.00,1E2,646 Helena Court,58026,36777,20,19,false,false,true,false,`⁄€‹›ﬁﬂ‡°·‚—±
,﻿,81607 Packers Pass,63613,42418,4,17,true,true,false,false,'
｀ｨ(´∀｀∩,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,8 Mendota Trail,56183,64110,10,0,true,true,false,false,../../../../../../../../../../../etc/passwd%00
-$1.00,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,3715 Johnson Court,59016,63359,8,10,true,true,false,false,-1E+02
ÅÍÎÏ˝ÓÔÒÚÆ☃,-1.00,725 Northview Park,40314,26119,17,11,false,true,false,true,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’"
̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,울란바토르,15 Warbler Park,20169,30742,17,13,false,true,true,true,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿
"'""'",-1.00,426 Springview Lane,61451,65319,9,14,false,true,true,false,᠎
<script>alert('hi')</script>,-1E+02,64929 Prairieview Hill,53144,77887,11,9,false,false,false,false,../../../../../../../../../../../etc/hosts
¡™£¢∞§¶•ªº–≠,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,797 Farmco Point,6655,23145,3,20,false,true,false,false,-1E+02
../../../../../../../../../../../etc/passwd%00,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,3 Stang Park,7549,41006,17,20,false,true,false,false,Œ„´‰ˇÁ¨ˆØ∏”’
¸˛Ç◊ı˜Â¯˘¿,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,210 Tomscot Plaza,14577,85949,2,15,true,true,true,true,🐵 🙈 🙉 🙊
⁰⁴⁵,⁰⁴⁵₀₁₂,0 Waxwing Crossing,93191,31131,16,19,false,false,false,true,👩🏽
¡™£¢∞§¶•ªº–≠,00˙Ɩ$-,9 Cherokee Point,1823,19432,5,11,false,false,true,false,1E2
𠜎𠜱𠝹𠱓𠱸𠲖𠳏,​,5 Hudson Point,69695,4117,15,13,false,false,true,false,¡™£¢∞§¶•ªº–≠
田中さんにあげて下さい,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,56314 Waywood Trail,81988,51924,2,18,false,false,false,true,١٢٣
",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",₀₁₂,5 Fulton Drive,80160,86812,12,16,false,true,false,true,""""
1/0,・(￣∀￣)・:*:,4714 Ridgeway Street,88361,39238,3,7,true,false,true,false,œ∑´®†¥¨ˆøπ“‘
¸˛Ç◊ı˜Â¯˘¿,-1E02,65 Eliot Plaza,25764,1090,3,2,false,true,false,false,１２３
｀ｨ(´∀｀∩,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,155 Tennessee Crossing,53750,89165,16,9,false,false,false,false,"<>?:""{}|_+"
˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,⁰⁴⁵₀₁₂,1827 Autumn Leaf Parkway,61086,10797,3,3,false,false,true,true,1E02
部落格,部落格,98 Granby Alley,57853,62071,19,3,true,true,true,false,",./;'[]\-="
⁰⁴⁵,00˙Ɩ$-,92240 Arkansas Hill,98486,2610,17,12,true,false,true,false,0.00
👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,2928 Hermina Parkway,96665,59973,14,11,true,false,false,false,울란바토르
!@#$%^&*(),١٢٣,8797 Eliot Circle,21623,38236,0,1,true,false,false,false,1
👩🏽,社會科學院語學研究所,3370 Warbler Plaza,16056,44356,15,5,false,true,true,true,-1
Œ„´‰ˇÁ¨ˆØ∏”’,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,556 Harper Circle,44039,68249,17,3,true,false,true,false,nil
和製漢語,0.00,3274 Nobel Way,8629,78647,14,9,false,false,true,false,'
​,test,884 Oxford Point,38109,49391,14,14,false,true,false,true,1'; DROP TABLE users--
¡™£¢∞§¶•ªº–≠,הָיְתָהtestالصفحات التّحول,581 Superior Alley,91,36297,6,14,true,false,true,false,⁦test⁧
-1.00,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,13660 Porter Hill,91190,39000,2,18,false,false,true,true,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999
<svg><script>0<1>alert('XSS')</script>,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",56 Golf View Drive,98248,85643,6,9,false,false,true,false,0.00
/dev/null; touch /tmp/blns.fail ; echo,() { 0; }; touch /tmp/blns.shellshock1.fail;,24 Fremont Way,71654,18602,5,8,false,false,true,true,⁦test⁧
🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,',159 North Parkway,49298,92060,9,2,true,false,false,false,-1.00
١٢٣,｀ｨ(´∀｀∩,90274 Bashford Park,14447,39343,12,0,false,true,true,true,
‫test‫,../../../../../../../../../../../etc/passwd%00,14 Stoughton Park,74524,97261,5,11,false,false,false,false,""""""
₀₁₂,"""""",57543 Starling Alley,99022,67945,0,9,false,true,false,true,'
1E2,nil,2577 4th Alley,89531,20499,15,15,false,true,true,true,𠜎𠜱𠝹𠱓𠱸𠲖𠳏
̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,　,0117 Carpenter Alley,52808,35771,3,14,false,true,true,false,NULL
<svg><script>0<1>alert('XSS')</script>,(｡◕ ∀ ◕｡),33 Prairie Rose Pass,20667,35665,19,5,true,true,true,true,-1E+02
0/0,사회과학원 어학연구소,32123 Merry Street,73148,46992,17,20,false,false,false,false,パーティーへ行かないか
-1,/dev/null; touch /tmp/blns.fail ; echo,9567 Northwestern Parkway,89313,19425,5,4,false,true,true,true,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻
₀₁₂,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },4 Carioca Avenue,70680,11950,9,12,true,true,false,false,œ∑´®†¥¨ˆøπ“‘
␣,test,35406 Kennedy Way,98665,82613,6,19,false,false,false,false,00˙Ɩ$-
₀₁₂,<svg><script>0<1>alert('XSS')</script>,30 Prairie Rose Hill,74402,88536,18,2,false,true,false,false,",./;'[]\-="
(╯°□°）╯︵ ┻━┻)  ,🐵 🙈 🙉 🙊,14494 6th Pass,29986,74988,5,3,true,true,false,true,‫test‫
‫test‫,¸˛Ç◊ı˜Â¯˘¿,8865 School Way,92442,51894,15,11,true,false,false,false,",./;'[]\-="
-1,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,1299 Debs Crossing,33212,40762,4,19,true,false,false,true,-1
1/2,(╯°□°）╯︵ ┻━┻)  ,7 Sutteridge Terrace,17635,43686,15,17,true,false,false,true,<script>alert('hi')</script>
הָיְתָהtestالصفحات التّحول,・(￣∀￣)・:*:,2748 Bartillon Lane,28780,8063,14,16,false,false,true,true,¡™£¢∞§¶•ªº–≠
1;DROP TABLE users,null,196 Manley Point,37443,30220,10,9,true,false,false,false,../../../../../../../../../../../etc/passwd%00
test,"__ﾛ(,_,*)",2 Comanche Road,86700,14727,4,20,true,true,true,false,␡
‫test‫,nil,16 High Crossing Place,21892,90969,6,5,false,true,false,true,‫test‫
​,部落格,66161 Monterey Parkway,48497,4529,12,2,false,false,false,false,"'""'"
1,!@#$%^&*(),11715 Red Cloud Parkway,98507,81356,18,4,false,true,false,true,$1.00
NULL,田中さんにあげて下さい,4 Eagan Point,71110,8853,0,15,true,true,false,false,(╯°□°）╯︵ ┻━┻)  
1E2,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },4 Birchwood Plaza,94418,38073,16,16,false,false,false,false,$1.00
1/2,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",3 Londonderry Park,84699,76898,0,3,true,false,false,true,울란바토르
,部落格,8 Melvin Park,75273,7527,15,18,true,true,false,true,"'""'"
Ω≈ç√∫˜µ≤≥÷,!@#$%^&*(),5 Blaine Alley,34453,11599,17,9,true,true,true,true,""""
-1.00,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,51 Parkside Lane,22688,29119,4,11,true,false,true,true,!@#$%^&*()
᠎,␡,87802 Pine View Street,66868,80792,15,2,false,false,true,true,𠜎𠜱𠝹𠱓𠱸𠲖𠳏
<img src=x onerror=alert('hi') />,"<>?:""{}|_+",62243 Calypso Hill,89260,15244,15,14,true,true,true,false,$1.00
1/0,パーティーへ行かないか,47150 Johnson Court,80795,59689,3,15,true,true,true,true,<script>alert('hi')</script>
1E02,1E02,3 High Crossing Lane,3842,3787,8,16,true,true,false,false,(｡◕ ∀ ◕｡)
1;DROP TABLE users,$1.00,86 Jenna Trail,71999,16925,1,5,false,true,false,true,₀₁₂
١٢٣,​,848 Service Alley,61057,48021,5,7,true,true,true,false,‪‪test‪
␣,-1,2849 Blaine Way,20269,34086,5,4,false,false,false,false,() { 0; }; touch /tmp/blns.shellshock1.fail;
',Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,2933 Lyons Plaza,41472,17073,0,13,false,true,false,false,"'""'"
Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,œ∑´®†¥¨ˆøπ“‘,74604 Larry Drive,11812,53284,0,6,false,false,true,true,''
../../../../../../../../../../../etc/passwd%00,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,4 Erie Point,45567,78990,1,7,true,true,false,true,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ"
␢,åß∂ƒ©˙∆˚¬…æ,0 Fairfield Center,78318,48546,15,19,true,false,true,true,⁦test⁧
⁰⁴⁵₀₁₂,-$1.00,221 Dixon Place,72771,88153,17,2,true,false,true,false,1E2
<svg><script>0<1>alert('XSS')</script>,",./;'[]\-=",69 Algoma Alley,79969,74412,0,10,false,true,true,false,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; }
˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },63 Kenwood Lane,545,19258,20,6,true,false,true,true,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣
ÅÍÎÏ˝ÓÔÒÚÆ☃,-1,9767 Larry Crossing,39373,97356,7,7,true,false,true,true,🐵 🙈 🙉 🙊
和製漢語,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,82809 Blackbird Drive,84603,91348,16,17,true,false,false,true,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿
"""''''""'""",0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,06 Colorado Alley,33939,92207,18,14,true,false,true,true,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻
␡,-1/2,3960 Rusk Alley,51761,10825,2,17,true,false,false,false,"'""'"
部落格,åß∂ƒ©˙∆˚¬…æ,90 Cascade Way,66273,92058,3,15,false,true,true,true,$1.00
00˙Ɩ$-,-1E+02,0038 Browning Place,68598,31888,20,9,false,false,true,true,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣
test,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,4601 Golf Course Junction,93183,16769,18,18,false,true,false,false,1'; DROP TABLE users--
-1/2,Œ„´‰ˇÁ¨ˆØ∏”’,24 Mayfield Terrace,5759,92894,16,0,true,false,true,false,$1.00
,00˙Ɩ$-,39628 Aberg Road,70052,17220,5,12,false,true,true,false,
田中さんにあげて下さい, ,05 Kings Road,87593,63242,18,20,false,false,true,true,œ∑´®†¥¨ˆøπ“‘
パーティーへ行かないか,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,78952 Spenser Alley,5927,96204,2,7,true,true,false,false,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ 
,﻿,686 Pearson Pass,11188,66578,19,5,false,true,false,true,$1.00
../../../../../../../../../../../etc/hosts,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,6 Haas Center,86763,73212,6,18,true,true,true,false,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو."
